Nome,Tipo,Iteracao,True_Positive,True_Negative,False_Positive,False_Negative
0.9,Treino,18,15,4766,0,1709
0.9,Treino,19,21,4769,0,1700
1.0,Treino,0,4,4760,0,1725
1.0,Treino,1,1,4755,1,1733
1.0,Treino,2,0,4764,1,1725
1.0,Treino,3,4,4761,1,1724
1.0,Treino,4,3,4764,1,1722
1.0,Treino,5,3,4755,0,1732
1.0,Treino,6,4,4755,0,1731
1.0,Treino,7,1,4738,1,1750
1.0,Treino,8,4,4765,1,1720
1.0,Treino,9,5,4768,1,1716
1.0,Treino,10,6,4760,0,1723
1.0,Treino,11,6,4756,0,1728
1.0,Treino,12,3,4765,0,1722
1.0,Treino,13,5,4762,0,1723
1.0,Treino,14,7,4765,0,1718
1.0,Treino,15,5,4755,0,1730
1.0,Treino,16,4,4755,0,1731
1.0,Treino,17,7,4739,0,1744
1.0,Treino,18,13,4766,0,1711
1.0,Treino,19,12,4769,0,1709
