Nome,Tipo,Iteracao,True_Positive,True_Negative,False_Positive,False_Negative
0.7,Teste,18,0,520,2,199
0.7,Teste,19,0,519,0,202
0.8,Teste,0,0,528,0,194
0.8,Teste,1,0,532,0,189
0.8,Teste,2,1,523,0,197
0.8,Teste,3,0,526,0,195
0.8,Teste,4,0,522,1,198
0.8,Teste,5,0,532,1,188
0.8,Teste,6,1,533,0,187
0.8,Teste,7,0,549,0,172
0.8,Teste,8,1,522,0,198
0.8,Teste,9,0,519,0,202
0.8,Teste,10,0,528,0,194
0.8,Teste,11,0,532,0,189
0.8,Teste,12,2,522,1,196
0.8,Teste,13,0,526,0,195
0.8,Teste,14,0,523,0,198
0.8,Teste,15,0,533,0,188
0.8,Teste,16,1,532,1,187
0.8,Teste,17,0,548,1,172
0.8,Teste,18,0,520,2,199
0.8,Teste,19,0,519,0,202
0.9,Teste,0,0,528,0,194
0.9,Teste,1,0,532,0,189
0.9,Teste,2,1,523,0,197
0.9,Teste,3,0,526,0,195
0.9,Teste,4,0,522,1,198
0.9,Teste,5,0,533,0,188
0.9,Teste,6,1,533,0,187
0.9,Teste,7,0,549,0,172
0.9,Teste,8,1,522,0,198
0.9,Teste,9,0,519,0,202
0.9,Teste,10,0,528,0,194
0.9,Teste,11,0,532,0,189
0.9,Teste,12,1,522,1,197
0.9,Teste,13,0,526,0,195
0.9,Teste,14,0,523,0,198
0.9,Teste,15,0,533,0,188
0.9,Teste,16,1,532,1,187
0.9,Teste,17,0,549,0,172
0.9,Teste,18,0,521,1,199
0.9,Teste,19,0,519,0,202
1.0,Teste,0,0,528,0,194
1.0,Teste,1,0,532,0,189
1.0,Teste,2,1,523,0,197
1.0,Teste,3,0,526,0,195
1.0,Teste,4,0,522,1,198
1.0,Teste,5,0,533,0,188
1.0,Teste,6,1,533,0,187
1.0,Teste,7,0,549,0,172
1.0,Teste,8,1,522,0,198
1.0,Teste,9,0,519,0,202
1.0,Teste,10,0,528,0,194
1.0,Teste,11,0,532,0,189
1.0,Teste,12,0,522,1,198
1.0,Teste,13,0,526,0,195
1.0,Teste,14,0,523,0,198
1.0,Teste,15,0,533,0,188
1.0,Teste,16,1,532,1,187
1.0,Teste,17,0,549,0,172
1.0,Teste,18,0,521,1,199
1.0,Teste,19,0,519,0,202
0.1,Treino,0,1715,141,4619,14
0.1,Treino,1,1717,116,4640,17
0.1,Treino,2,1715,163,4602,10
0.1,Treino,3,1712,142,4620,16
0.1,Treino,4,1716,96,4669,9
0.1,Treino,5,1719,143,4612,16
0.1,Treino,6,1716,146,4609,19
0.1,Treino,7,1731,178,4561,20
0.1,Treino,8,1715,123,4643,9
0.1,Treino,9,1709,120,4649,12
0.1,Treino,10,1728,59,4701,1
0.1,Treino,11,1731,58,4698,3
0.1,Treino,12,1723,78,4687,2
0.1,Treino,13,1727,53,4709,1
0.1,Treino,14,1721,64,4701,4
0.1,Treino,15,1730,59,4696,5
0.1,Treino,16,1735,67,4688,0
0.1,Treino,17,1751,46,4693,0
0.1,Treino,18,1724,47,4719,0
0.1,Treino,19,1718,71,4698,3
0.2,Treino,0,1623,573,4187,106
0.2,Treino,1,1628,551,4205,106
0.2,Treino,2,1633,558,4207,92
0.2,Treino,3,1628,555,4207,100
0.2,Treino,4,1660,354,4411,65
0.2,Treino,5,1652,566,4189,83
0.2,Treino,6,1631,576,4179,104
0.2,Treino,7,1655,633,4106,96
0.2,Treino,8,1646,456,4310,78
0.2,Treino,9,1633,555,4214,88
0.2,Treino,10,1720,127,4633,9
0.2,Treino,11,1722,136,4620,12
0.2,Treino,12,1712,165,4600,13
0.2,Treino,13,1722,114,4648,6
0.2,Treino,14,1718,137,4628,7
0.2,Treino,15,1726,127,4628,9
0.2,Treino,16,1729,132,4623,6
0.2,Treino,17,1744,108,4631,7
0.2,Treino,18,1719,119,4647,5
0.2,Treino,19,1711,148,4621,10
0.3,Treino,0,379,4162,598,1350
0.3,Treino,1,340,4188,568,1394
0.3,Treino,2,348,4209,556,1377
0.3,Treino,3,361,4214,548,1367
0.3,Treino,4,383,4118,647,1342
0.3,Treino,5,381,4145,610,1354
0.3,Treino,6,300,4285,470,1435
0.3,Treino,7,415,4056,683,1336
0.3,Treino,8,340,4250,516,1384
0.3,Treino,9,372,4173,596,1349
0.3,Treino,10,43,4694,66,1686
0.3,Treino,11,36,4706,50,1698
0.3,Treino,12,63,4700,65,1662
0.3,Treino,13,52,4692,70,1676
0.3,Treino,14,56,4701,64,1669
0.3,Treino,15,55,4689,66,1680
0.3,Treino,16,45,4708,47,1690
0.3,Treino,17,63,4655,84,1688
0.3,Treino,18,64,4687,79,1660
0.3,Treino,19,46,4719,50,1675
0.4,Treino,0,101,4624,136,1628
0.4,Treino,1,76,4664,92,1658
0.4,Treino,2,97,4639,126,1628
0.4,Treino,3,91,4640,122,1637
0.4,Treino,4,108,4616,149,1617
0.4,Treino,5,81,4658,97,1654
0.4,Treino,6,74,4661,94,1661
0.4,Treino,7,102,4584,155,1649
0.4,Treino,8,104,4629,137,1620
0.4,Treino,9,96,4662,107,1625
0.4,Treino,10,18,4750,10,1711
0.4,Treino,11,17,4742,14,1717
0.4,Treino,12,30,4747,18,1695
0.4,Treino,13,21,4746,16,1707
0.4,Treino,14,24,4745,20,1701
0.4,Treino,15,26,4739,16,1709
0.4,Treino,16,12,4744,11,1723
0.4,Treino,17,23,4722,17,1728
0.4,Treino,18,29,4746,20,1695
0.4,Treino,19,20,4753,16,1701
0.5,Treino,0,23,4743,17,1706
0.5,Treino,1,15,4750,6,1719
0.5,Treino,2,16,4755,10,1709
0.5,Treino,3,22,4743,19,1706
0.5,Treino,4,17,4749,16,1708
0.5,Treino,5,17,4742,13,1718
0.5,Treino,6,20,4746,9,1715
0.5,Treino,7,15,4721,18,1736
0.5,Treino,8,21,4753,13,1703
0.5,Treino,9,23,4751,18,1698
0.5,Treino,10,12,4759,1,1717
0.5,Treino,11,11,4753,3,1723
0.5,Treino,12,18,4759,6,1707
0.5,Treino,13,13,4758,4,1715
0.5,Treino,14,18,4756,9,1707
0.5,Treino,15,15,4747,8,1720
0.5,Treino,16,6,4751,4,1729
0.5,Treino,17,15,4732,7,1736
0.5,Treino,18,11,4758,8,1713
0.5,Treino,19,14,4762,7,1707
0.6,Treino,0,8,4760,0,1721
0.6,Treino,1,10,4754,2,1724
0.6,Treino,2,8,4764,1,1717
0.6,Treino,3,10,4761,1,1718
0.6,Treino,4,11,4762,3,1714
0.6,Treino,5,12,4750,5,1723
0.6,Treino,6,11,4754,1,1724
0.6,Treino,7,6,4735,4,1745
0.6,Treino,8,8,4766,0,1716
0.6,Treino,9,10,4769,0,1711
0.6,Treino,10,7,4760,0,1722
0.6,Treino,11,9,4756,0,1725
0.6,Treino,12,12,4763,2,1713
0.6,Treino,13,10,4761,1,1718
0.6,Treino,14,15,4764,1,1710
0.6,Treino,15,7,4752,3,1728
0.6,Treino,16,3,4755,0,1732
0.6,Treino,17,8,4737,2,1743
0.6,Treino,18,10,4764,2,1714
0.6,Treino,19,9,4767,2,1712
0.7,Treino,0,7,4760,0,1722
0.7,Treino,1,8,4756,0,1726
0.7,Treino,2,8,4765,0,1717
0.7,Treino,3,7,4762,0,1721
0.7,Treino,4,10,4763,2,1715
0.7,Treino,5,8,4752,3,1727
0.7,Treino,6,10,4755,0,1725
0.7,Treino,7,1,4737,2,1750
0.7,Treino,8,8,4766,0,1716
0.7,Treino,9,9,4769,0,1712
0.7,Treino,10,7,4760,0,1722
0.7,Treino,11,7,4756,0,1727
0.7,Treino,12,8,4763,2,1717
0.7,Treino,13,5,4762,0,1723
0.7,Treino,14,10,4764,1,1715
0.7,Treino,15,3,4754,1,1732
0.7,Treino,16,3,4755,0,1732
0.7,Treino,17,6,4739,0,1745
0.7,Treino,18,7,4765,1,1717
0.7,Treino,19,5,4769,0,1716
0.8,Treino,0,6,4760,0,1723
0.8,Treino,1,7,4756,0,1727
0.8,Treino,2,4,4765,0,1721
0.8,Treino,3,6,4762,0,1722
0.8,Treino,4,8,4763,2,1717
0.8,Treino,5,6,4752,3,1729
0.8,Treino,6,6,4755,0,1729
0.8,Treino,7,0,4739,0,1751
0.8,Treino,8,6,4766,0,1718
0.8,Treino,9,6,4769,0,1715
0.8,Treino,10,7,4760,0,1722
0.8,Treino,11,5,4756,0,1729
0.8,Treino,12,7,4764,1,1718
0.8,Treino,13,5,4762,0,1723
0.8,Treino,14,6,4764,1,1719
0.8,Treino,15,1,4754,1,1734
0.8,Treino,16,3,4755,0,1732
0.8,Treino,17,4,4739,0,1747
0.8,Treino,18,4,4766,0,1720
0.8,Treino,19,5,4769,0,1716
0.9,Treino,0,5,4760,0,1724
0.9,Treino,1,5,4756,0,1729
0.9,Treino,2,3,4765,0,1722
0.9,Treino,3,4,4762,0,1724
0.9,Treino,4,4,4764,1,1721
0.9,Treino,5,2,4755,0,1733
0.9,Treino,6,5,4755,0,1730
0.9,Treino,7,0,4739,0,1751
0.9,Treino,8,3,4766,0,1721
0.9,Treino,9,4,4769,0,1717
0.9,Treino,10,6,4760,0,1723
0.9,Treino,11,5,4756,0,1729
0.9,Treino,12,6,4765,0,1719
0.9,Treino,13,5,4762,0,1723
0.9,Treino,14,4,4765,0,1721
0.9,Treino,15,1,4754,1,1734
0.9,Treino,16,3,4755,0,1732
0.9,Treino,17,3,4739,0,1748
0.9,Treino,18,4,4766,0,1720
0.9,Treino,19,5,4769,0,1716
1.0,Treino,0,4,4760,0,1725
1.0,Treino,1,4,4756,0,1730
1.0,Treino,2,3,4765,0,1722
1.0,Treino,3,4,4762,0,1724
1.0,Treino,4,3,4765,0,1722
1.0,Treino,5,0,4755,0,1735
1.0,Treino,6,4,4755,0,1731
1.0,Treino,7,0,4739,0,1751
1.0,Treino,8,3,4766,0,1721
1.0,Treino,9,4,4769,0,1717
1.0,Treino,10,3,4760,0,1726
1.0,Treino,11,2,4756,0,1732
1.0,Treino,12,4,4765,0,1721
1.0,Treino,13,4,4762,0,1724
1.0,Treino,14,2,4765,0,1723
1.0,Treino,15,1,4754,1,1734
1.0,Treino,16,2,4755,0,1733
1.0,Treino,17,3,4739,0,1748
1.0,Treino,18,3,4766,0,1721
1.0,Treino,19,3,4769,0,1718
