Nome,Tipo,Iteracao,True_Positive,True_Negative,False_Positive,False_Negative
0.4,Teste,0,15,510,18,179
0.4,Teste,1,8,517,15,181
0.4,Teste,2,7,498,25,191
0.4,Teste,3,11,502,24,184
0.4,Teste,4,11,502,21,187
0.4,Teste,5,11,506,27,177
0.4,Teste,6,17,515,18,171
0.4,Teste,7,8,529,20,164
0.4,Teste,8,13,502,20,186
0.4,Teste,9,8,495,24,194
0.4,Teste,10,1,527,1,193
0.4,Teste,11,0,531,1,189
0.4,Teste,12,1,523,0,197
0.4,Teste,13,1,522,4,194
0.4,Teste,14,1,521,2,197
0.4,Teste,15,2,531,2,186
0.4,Teste,16,2,533,0,186
0.4,Teste,17,1,548,1,171
0.4,Teste,18,3,521,1,196
0.4,Teste,19,0,517,2,202
0.5,Teste,0,10,522,6,184
0.5,Teste,1,4,526,6,185
0.5,Teste,2,3,513,10,195
0.5,Teste,3,6,510,16,189
0.5,Teste,4,5,511,12,193
0.5,Teste,5,5,519,14,183
0.5,Teste,6,10,527,6,178
0.5,Teste,7,6,538,11,166
0.5,Teste,8,7,514,8,192
0.5,Teste,9,4,508,11,198
0.5,Teste,10,1,527,1,193
0.5,Teste,11,0,531,1,189
0.5,Teste,12,1,523,0,197
0.5,Teste,13,1,522,4,194
0.5,Teste,14,1,521,2,197
0.5,Teste,15,1,531,2,187
0.5,Teste,16,1,533,0,187
0.5,Teste,17,1,548,1,171
0.5,Teste,18,2,521,1,197
0.5,Teste,19,0,517,2,202
0.6,Teste,0,3,525,3,191
0.6,Teste,1,4,531,1,185
0.6,Teste,2,3,515,8,195
0.6,Teste,3,3,517,9,192
0.6,Teste,4,3,518,5,195
0.6,Teste,5,4,525,8,184
0.6,Teste,6,4,530,3,184
0.6,Teste,7,2,540,9,170
0.6,Teste,8,2,519,3,197
0.6,Teste,9,3,509,10,199
0.6,Teste,10,1,527,1,193
0.6,Teste,11,0,532,0,189
0.6,Teste,12,1,523,0,197
0.6,Teste,13,0,523,3,195
0.6,Teste,14,1,523,0,197
0.6,Teste,15,1,531,2,187
0.6,Teste,16,1,533,0,187
0.6,Teste,17,0,548,1,172
0.6,Teste,18,2,521,1,197
0.6,Teste,19,0,517,2,202
0.7,Teste,0,3,526,2,191
0.7,Teste,1,2,532,0,187
0.7,Teste,2,1,519,4,197
0.7,Teste,3,1,519,7,194
0.7,Teste,4,2,521,2,196
0.7,Teste,5,3,528,5,185
0.7,Teste,6,2,531,2,186
0.7,Teste,7,1,545,4,171
0.7,Teste,8,2,521,1,197
0.7,Teste,9,2,514,5,200
0.7,Teste,10,1,527,1,193
0.7,Teste,11,0,532,0,189
0.7,Teste,12,1,523,0,197
0.7,Teste,13,0,524,2,195
0.7,Teste,14,1,523,0,197
0.7,Teste,15,1,531,2,187
0.7,Teste,16,1,533,0,187
0.7,Teste,17,0,549,0,172
0.7,Teste,18,1,521,1,198
0.7,Teste,19,0,517,2,202
0.8,Teste,0,2,526,2,192
0.8,Teste,1,1,532,0,188
0.8,Teste,2,0,521,2,198
0.8,Teste,3,1,522,4,194
0.8,Teste,4,0,521,2,198
0.8,Teste,5,2,528,5,186
0.8,Teste,6,2,531,2,186
0.8,Teste,7,1,547,2,171
0.8,Teste,8,1,522,0,198
0.8,Teste,9,1,514,5,201
0.8,Teste,10,1,527,1,193
0.8,Teste,11,0,532,0,189
0.8,Teste,12,1,523,0,197
0.8,Teste,13,0,524,2,195
0.8,Teste,14,1,523,0,197
0.8,Teste,15,1,531,2,187
0.8,Teste,16,1,533,0,187
0.8,Teste,17,0,549,0,172
0.8,Teste,18,1,521,1,198
0.8,Teste,19,0,517,2,202
0.9,Teste,0,1,526,2,193
0.9,Teste,1,1,532,0,188
0.9,Teste,2,0,521,2,198
0.9,Teste,3,1,522,4,194
0.9,Teste,4,0,521,2,198
0.9,Teste,5,1,529,4,187
0.9,Teste,6,2,531,2,186
0.9,Teste,7,1,547,2,171
0.9,Teste,8,1,522,0,198
0.9,Teste,9,1,517,2,201
0.9,Teste,10,1,527,1,193
0.9,Teste,11,0,532,0,189
0.9,Teste,12,1,523,0,197
0.9,Teste,13,0,524,2,195
0.9,Teste,14,0,523,0,198
0.9,Teste,15,1,531,2,187
0.9,Teste,16,1,533,0,187
0.9,Teste,17,0,549,0,172
0.9,Teste,18,1,521,1,198
0.9,Teste,19,0,517,2,202
1.0,Teste,0,1,528,0,193
1.0,Teste,1,1,532,0,188
1.0,Teste,2,0,522,1,198
1.0,Teste,3,1,523,3,194
1.0,Teste,4,0,521,2,198
1.0,Teste,5,1,529,4,187
1.0,Teste,6,2,531,2,186
1.0,Teste,7,1,548,1,171
1.0,Teste,8,1,522,0,198
1.0,Teste,9,1,517,2,201
1.0,Teste,10,1,528,0,193
1.0,Teste,11,0,532,0,189
1.0,Teste,12,1,523,0,197
1.0,Teste,13,0,524,2,195
1.0,Teste,14,0,523,0,198
1.0,Teste,15,1,532,1,187
1.0,Teste,16,1,533,0,187
1.0,Teste,17,0,549,0,172
1.0,Teste,18,1,521,1,198
1.0,Teste,19,0,517,2,202
0.1,Treino,0,1728,447,4313,1
0.1,Treino,1,1733,456,4300,1
0.1,Treino,2,1725,419,4346,0
0.1,Treino,3,1716,411,4351,12
0.1,Treino,4,1723,422,4343,2
0.1,Treino,5,1733,429,4326,2
0.1,Treino,6,1713,414,4341,22
0.1,Treino,7,1750,439,4300,1
0.1,Treino,8,1723,425,4341,1
0.1,Treino,9,1721,452,4317,0
0.1,Treino,10,1729,346,4414,0
0.1,Treino,11,1734,367,4389,0
0.1,Treino,12,1725,371,4394,0
0.1,Treino,13,1728,374,4388,0
0.1,Treino,14,1725,378,4387,0
0.1,Treino,15,1735,365,4390,0
0.1,Treino,16,1734,350,4405,1
0.1,Treino,17,1751,358,4381,0
0.1,Treino,18,1724,352,4414,0
0.1,Treino,19,1721,346,4423,0
0.2,Treino,0,1684,845,3915,45
0.2,Treino,1,1697,843,3913,37
0.2,Treino,2,1672,826,3939,53
0.2,Treino,3,1664,803,3959,64
0.2,Treino,4,1677,806,3959,48
0.2,Treino,5,1684,806,3949,51
0.2,Treino,6,1656,760,3995,79
0.2,Treino,7,1705,807,3932,46
0.2,Treino,8,1684,803,3963,40
0.2,Treino,9,1667,874,3895,54
0.2,Treino,10,1726,459,4301,3
0.2,Treino,11,1731,484,4272,3
0.2,Treino,12,1723,495,4270,2
0.2,Treino,13,1728,483,4279,0
0.2,Treino,14,1722,488,4277,3
0.2,Treino,15,1734,483,4272,1
0.2,Treino,16,1732,474,4281,3
0.2,Treino,17,1751,436,4303,0
0.2,Treino,18,1723,453,4313,1
0.2,Treino,19,1716,483,4286,5
0.3,Treino,0,481,4180,580,1248
0.3,Treino,1,478,4191,565,1256
0.3,Treino,2,459,4216,549,1266
0.3,Treino,3,454,4204,558,1274
0.3,Treino,4,455,4196,569,1270
0.3,Treino,5,471,4178,577,1264
0.3,Treino,6,463,4061,694,1272
0.3,Treino,7,482,4126,613,1269
0.3,Treino,8,486,4191,575,1238
0.3,Treino,9,485,4181,588,1236
0.3,Treino,10,230,4629,131,1499
0.3,Treino,11,234,4640,116,1500
0.3,Treino,12,213,4648,117,1512
0.3,Treino,13,219,4649,113,1509
0.3,Treino,14,187,4670,95,1538
0.3,Treino,15,213,4642,113,1522
0.3,Treino,16,230,4612,143,1505
0.3,Treino,17,222,4636,103,1529
0.3,Treino,18,211,4652,114,1513
0.3,Treino,19,189,4651,118,1532
0.4,Treino,0,262,4571,189,1467
0.4,Treino,1,223,4588,168,1511
0.4,Treino,2,243,4574,191,1482
0.4,Treino,3,243,4573,189,1485
0.4,Treino,4,235,4592,173,1490
0.4,Treino,5,273,4558,197,1462
0.4,Treino,6,237,4484,271,1498
0.4,Treino,7,262,4542,197,1489
0.4,Treino,8,251,4574,192,1473
0.4,Treino,9,238,4607,162,1483
0.4,Treino,10,187,4709,51,1542
0.4,Treino,11,187,4705,51,1547
0.4,Treino,12,170,4720,45,1555
0.4,Treino,13,163,4719,43,1565
0.4,Treino,14,145,4732,33,1580
0.4,Treino,15,172,4715,40,1563
0.4,Treino,16,181,4699,56,1554
0.4,Treino,17,179,4696,43,1572
0.4,Treino,18,167,4724,42,1557
0.4,Treino,19,149,4733,36,1572
0.5,Treino,0,181,4684,76,1548
0.5,Treino,1,130,4697,59,1604
0.5,Treino,2,154,4703,62,1571
0.5,Treino,3,164,4680,82,1564
0.5,Treino,4,142,4703,62,1583
0.5,Treino,5,188,4676,79,1547
0.5,Treino,6,159,4644,111,1576
0.5,Treino,7,173,4661,78,1578
0.5,Treino,8,148,4703,63,1576
0.5,Treino,9,174,4717,52,1547
0.5,Treino,10,169,4743,17,1560
0.5,Treino,11,170,4734,22,1564
0.5,Treino,12,154,4749,16,1571
0.5,Treino,13,145,4750,12,1583
0.5,Treino,14,134,4752,13,1591
0.5,Treino,15,157,4742,13,1578
0.5,Treino,16,159,4733,22,1576
0.5,Treino,17,151,4723,16,1600
0.5,Treino,18,153,4752,14,1571
0.5,Treino,19,136,4753,16,1585
0.6,Treino,0,114,4734,26,1615
0.6,Treino,1,92,4737,19,1642
0.6,Treino,2,96,4749,16,1629
0.6,Treino,3,117,4728,34,1611
0.6,Treino,4,92,4739,26,1633
0.6,Treino,5,127,4726,29,1608
0.6,Treino,6,92,4711,44,1643
0.6,Treino,7,113,4715,24,1638
0.6,Treino,8,97,4745,21,1627
0.6,Treino,9,134,4745,24,1587
0.6,Treino,10,157,4757,3,1572
0.6,Treino,11,157,4751,5,1577
0.6,Treino,12,137,4762,3,1588
0.6,Treino,13,131,4757,5,1597
0.6,Treino,14,129,4764,1,1596
0.6,Treino,15,142,4753,2,1593
0.6,Treino,16,144,4751,4,1591
0.6,Treino,17,141,4735,4,1610
0.6,Treino,18,143,4765,1,1581
0.6,Treino,19,126,4764,5,1595
0.7,Treino,0,93,4750,10,1636
0.7,Treino,1,63,4754,2,1671
0.7,Treino,2,81,4762,3,1644
0.7,Treino,3,80,4751,11,1648
0.7,Treino,4,65,4764,1,1660
0.7,Treino,5,81,4752,3,1654
0.7,Treino,6,59,4739,16,1676
0.7,Treino,7,78,4734,5,1673
0.7,Treino,8,71,4758,8,1653
0.7,Treino,9,102,4760,9,1619
0.7,Treino,10,149,4760,0,1580
0.7,Treino,11,142,4755,1,1592
0.7,Treino,12,121,4764,1,1604
0.7,Treino,13,124,4762,0,1604
0.7,Treino,14,122,4765,0,1603
0.7,Treino,15,134,4755,0,1601
0.7,Treino,16,126,4753,2,1609
0.7,Treino,17,135,4739,0,1616
0.7,Treino,18,138,4766,0,1586
0.7,Treino,19,121,4767,2,1600
0.8,Treino,0,63,4759,1,1666
0.8,Treino,1,50,4756,0,1684
0.8,Treino,2,62,4764,1,1663
0.8,Treino,3,60,4759,3,1668
0.8,Treino,4,51,4764,1,1674
0.8,Treino,5,67,4754,1,1668
0.8,Treino,6,44,4745,10,1691
0.8,Treino,7,56,4737,2,1695
0.8,Treino,8,56,4764,2,1668
0.8,Treino,9,76,4765,4,1645
0.8,Treino,10,135,4760,0,1594
0.8,Treino,11,131,4756,0,1603
0.8,Treino,12,110,4765,0,1615
0.8,Treino,13,116,4762,0,1612
0.8,Treino,14,114,4765,0,1611
0.8,Treino,15,123,4755,0,1612
0.8,Treino,16,112,4754,1,1623
0.8,Treino,17,125,4739,0,1626
0.8,Treino,18,121,4766,0,1603
0.8,Treino,19,114,4768,1,1607
0.9,Treino,0,45,4759,1,1684
0.9,Treino,1,39,4756,0,1695
0.9,Treino,2,46,4765,0,1679
0.9,Treino,3,38,4760,2,1690
0.9,Treino,4,39,4765,0,1686
0.9,Treino,5,49,4755,0,1686
0.9,Treino,6,29,4751,4,1706
0.9,Treino,7,39,4737,2,1712
0.9,Treino,8,43,4766,0,1681
0.9,Treino,9,50,4768,1,1671
0.9,Treino,10,116,4760,0,1613
0.9,Treino,11,118,4756,0,1616
0.9,Treino,12,98,4765,0,1627
0.9,Treino,13,103,4762,0,1625
0.9,Treino,14,107,4765,0,1618
0.9,Treino,15,116,4755,0,1619
0.9,Treino,16,100,4754,1,1635
0.9,Treino,17,117,4739,0,1634
0.9,Treino,18,108,4766,0,1616
0.9,Treino,19,100,4768,1,1621
1.0,Treino,0,32,4759,1,1697
1.0,Treino,1,25,4756,0,1709
1.0,Treino,2,30,4765,0,1695
1.0,Treino,3,30,4761,1,1698
1.0,Treino,4,20,4765,0,1705
1.0,Treino,5,23,4755,0,1712
1.0,Treino,6,18,4754,1,1717
1.0,Treino,7,20,4739,0,1731
1.0,Treino,8,21,4766,0,1703
1.0,Treino,9,29,4769,0,1692
1.0,Treino,10,65,4760,0,1664
1.0,Treino,11,66,4756,0,1668
1.0,Treino,12,63,4765,0,1662
1.0,Treino,13,64,4762,0,1664
1.0,Treino,14,56,4765,0,1669
1.0,Treino,15,66,4755,0,1669
1.0,Treino,16,59,4755,0,1676
1.0,Treino,17,71,4739,0,1680
1.0,Treino,18,60,4766,0,1664
1.0,Treino,19,58,4768,1,1663
